"id","long","lat","CHIS_distance","distance"
31883922778,-119.032023,33.451069,1817.4776477305,1817.4776477305
44375194931,-119.049959,33.465655,1026.15788258922,1026.15788258922
29439177897,-119.049959,33.465655,1026.15788258922,1026.15788258922
38488338425,-119.049862,33.459494,1337.94618725867,1337.94618725867
38657905464,-119.045039,33.45888,1098.59000541603,1098.59000541603
39365687831,-119.027842,33.462786,935.547967770761,935.547967770761
38488283915,-119.029925,33.480875,0,0
25496510048,-119.0312,33.48118,0,0
38488197895,-119.032717,33.472586,0,0
38657774784,-119.035203,33.469305,15,15
38657773064,-119.039278,33.468041,0,0
39365450401,-119.041256,33.472094,0,0
38487990745,-119.037473,33.476127,0,0
38487968145,-119.029523,33.481455,0,0
27588449379,-119.029509,33.481716,15,15
38487917115,-119.027553,33.486736,240,240
25496214798,-119.027125,33.488458,315.35694062443,315.35694062443
25496209198,-119.027098,33.488838,328.97568299192,328.97568299192
38487898435,-119.027098,33.488838,328.97568299192,328.97568299192
38339418461,-119.044934,33.474908,350.178525897863,350.178525897863
38308570992,-119.044934,33.474908,350.178525897863,350.178525897863
38308570602,-119.044934,33.474908,350.178525897863,350.178525897863
38308570172,-119.044934,33.474908,350.178525897863,350.178525897863
38308569792,-119.044934,33.474908,350.178525897863,350.178525897863
38308567722,-119.044934,33.474908,350.178525897863,350.178525897863
24469073968,-119.044934,33.474908,350.178525897863,350.178525897863
24469072758,-119.022798,33.471347,924.90540056808,924.90540056808
37348605100,-119.050873,33.465544,1098.59000541603,1098.59000541603
33031307926,-119.052443,33.464742,1271.55416715136,1271.55416715136
24909473199,-119.048012,33.484377,478.356561573059,478.356561573059
21667099244,-119.046435,33.464711,751.348787182092,751.348787182092
22103015139,-119.046435,33.464711,751.348787182092,751.348787182092
22101776050,-119.046435,33.464711,751.348787182092,751.348787182092
22263790676,-119.046435,33.464711,751.348787182092,751.348787182092
21667071294,-119.046435,33.464711,751.348787182092,751.348787182092
22073555805,-119.053945,33.472421,1155.87629095851,1155.87629095851
21825502409,-119.038786,33.491945,890.95454429505,890.95454429505
21389626094,-119.038786,33.491945,890.95454429505,890.95454429505
22006180721,-119.053945,33.472421,1155.87629095851,1155.87629095851
21996349875,-119.053945,33.472421,1155.87629095851,1155.87629095851
22006179091,-119.053945,33.472421,1155.87629095851,1155.87629095851
20248099361,-119.031081,33.481247,0,0
19619620714,-119.030278,33.481588,30,30
20055664879,-119.030234,33.480708,15,15
19619604844,-119.03007,33.481883,42.4264068711929,42.4264068711929
16514254176,-119.052443,33.464742,1271.55416715136,1271.55416715136
16228511288,-119.032403,33.461911,722.495674727538,722.495674727538
9795448584,-119.049439,33.48452,584.230262824513,584.230262824513
8207917543,-119.044761,33.484681,328.97568299192,328.97568299192
8099942249,-119.027144,33.48112,171.026313764871,171.026313764871
8072410547,-119.029301,33.481683,30,30
8072374454,-119.03003,33.480627,15,15
7757196126,-119.031243,33.473903,201.804360706106,201.804360706106
7757193916,-119.030084,33.474766,339.411254969543,339.411254969543
7134563697,-119.035148,33.475804,15,15
7132103537,-119.044697,33.470067,345.32593299664,345.32593299664
6962359774,-119.030599,33.483219,15,15
6962359304,-119.030513,33.482319,30,30
6251186916,-119.054718,33.482417,942.019108086455,942.019108086455
6118348069,-119.029226,33.482784,138.293166859393,138.293166859393
5987116444,-119.054718,33.482417,942.019108086455,942.019108086455
5968315646,-119.051713,33.482569,665.770230635164,665.770230635164
3702920950,-119.027437,33.487791,261.963737948595,261.963737948595
1067244825,-119.062942,33.482643,1703.0120375382,1703.0120375382
1068105726,-119.062942,33.482643,1703.0120375382,1703.0120375382
1067241487,-119.062942,33.482643,1703.0120375382,1703.0120375382
1067239877,-119.062942,33.482643,1703.0120375382,1703.0120375382
1068100546,-119.062942,33.482643,1703.0120375382,1703.0120375382
1067236637,-119.062942,33.482643,1703.0120375382,1703.0120375382
1068097308,-119.062942,33.482643,1703.0120375382,1703.0120375382
1068090646,-119.062942,33.482643,1703.0120375382,1703.0120375382
1067763786,-119.063146,33.482648,1717.94208284214,1717.94208284214
1066896307,-119.062942,33.482643,1703.0120375382,1703.0120375382
1066894567,-119.062942,33.482643,1703.0120375382,1703.0120375382
1067756666,-119.062942,33.482643,1703.0120375382,1703.0120375382
1067754794,-119.062942,33.482643,1703.0120375382,1703.0120375382
300104597,-119.027681,33.469146,593.401213345574,593.401213345574
480836314,-120.060932,33.996933,33.5410196624968,33.5410196624968
480846673,-120.060932,33.996933,33.5410196624968,33.5410196624968
480846581,-120.054967,34.003306,42.4264068711929,42.4264068711929
480846525,-120.054967,34.003306,42.4264068711929,42.4264068711929
480836006,-120.054967,34.003306,42.4264068711929,42.4264068711929
480846421,-120.054967,34.003306,42.4264068711929,42.4264068711929
480835888,-120.050278,34.006352,0,0
480846297,-120.050278,34.006352,0,0
480835754,-120.050278,34.006352,0,0
480835622,-120.050278,34.006352,0,0
480846041,-120.050278,34.006352,0,0
480835466,-120.048261,34.007561,21.2132034355964,21.2132034355964
480835418,-120.048261,34.007561,21.2132034355964,21.2132034355964
480835338,-120.048261,34.007561,21.2132034355964,21.2132034355964
480835272,-120.048261,34.007561,21.2132034355964,21.2132034355964
480844473,-120.054323,33.993526,0,0
480844451,-120.054323,33.993526,0,0
480844427,-119.798033,34.058152,3061.06599079471,3061.06599079471
434315102,-120.048637,34.00685,15,15
434314982,-120.030784,33.984363,247.38633753706,247.38633753706
434314832,-120.046234,33.983794,218.403296678416,218.403296678416
434314730,-120.060653,34.014249,195,195
434314666,-120.054473,34.005285,60,60
434314552,-120.106658,33.966142,570.197334262446,570.197334262446
434312667,-120.054473,34.005285,60,60
434314370,-120.013275,33.962725,15,15
434314222,-119.982376,33.965857,383.307970175419,383.307970175419
434312359,-120.069923,34.022502,75,75
384082118,-119.786908,34.056115,3166.84780183703,3166.84780183703
367150170,-119.94347,34.05427,1837.23977749231,1837.23977749231
367150171,-119.94347,34.05427,1837.23977749231,1837.23977749231
367150173,-119.94347,34.05427,1837.23977749231,1837.23977749231
358399239,-119.86771,33.98015,1262.58663069114,1262.58663069114
358399234,-119.79313,33.96236,2759.8777146823,2759.8777146823
357181510,-119.926904,34.057101,288.53076092507,288.53076092507
357181507,-120.04792,34.009678,213.190056053278,213.190056053278
357181505,-120.042488,34.009384,588.260146533827,588.260146533827
357181508,-119.911916,34.056928,61.8465843842649,61.8465843842649
337022997,-120.447063,34.033314,753.292771769383,753.292771769383
337022423,-120.447063,34.033314,753.292771769383,753.292771769383
337022376,-120.447063,34.033314,753.292771769383,753.292771769383
302243967,-119.874685,34.020594,15,15
284461316,-120.040714,33.993855,21.2132034355964,21.2132034355964
280808558,-120.048862,33.990573,33.5410196624968,33.5410196624968
278904308,-120.048862,33.990573,33.5410196624968,33.5410196624968
276886983,-120.073463,33.975369,152.970585407784,152.970585407784
276886923,-120.073463,33.975369,152.970585407784,152.970585407784
276886811,-120.073463,33.975369,152.970585407784,152.970585407784
276886784,-120.073463,33.975369,152.970585407784,152.970585407784
276886735,-120.073463,33.975369,152.970585407784,152.970585407784
276886681,-120.073463,33.975369,152.970585407784,152.970585407784
276886649,-120.073463,33.975369,152.970585407784,152.970585407784
276886394,-120.073463,33.975369,152.970585407784,152.970585407784
276886252,-120.073463,33.975369,152.970585407784,152.970585407784
276886187,-120.073463,33.975369,152.970585407784,152.970585407784
58420438,-120.048379,33.990991,21.2132034355964,21.2132034355964
58420392,-120.048379,33.990991,21.2132034355964,21.2132034355964
33197046,-119.973633,33.971479,1350.41660238609,1350.41660238609
33192851,-120.05,33.9149,0,0
33197047,-120.034217,33.99051,237.170824512628,237.170824512628
2961820233,-120.040183,33.993188,21.2132034355964,21.2132034355964
2886580856,-120.046952,34.00854,162.24980739588,162.24980739588
2885728125,-120.051265,34.00339,0,0
2886561364,-120.051437,34.002959,0,0
2885684269,-120.041105,33.994495,45,45
2885621043,-120.042221,33.994753,54.0832691319598,54.0832691319598
2886455340,-120.042221,33.995176,87.4642784226795,87.4642784226795
2885612661,-120.039163,33.992049,75,75
2886445202,-120.038605,33.991996,106.066017177982,106.066017177982
2885605967,-120.03852,33.992027,117.1537451386,117.1537451386
2885597527,-120.038509,33.992071,117.1537451386,117.1537451386
2885590871,-120.041373,33.994553,21.2132034355964,21.2132034355964
2886425336,-120.041824,33.994887,47.4341649025257,47.4341649025257
2885572317,-120.046191,33.99949,244.182308941496,244.182308941496
2886407498,-120.046191,33.99949,244.182308941496,244.182308941496
2886405806,-120.046759,34.000482,162.24980739588,162.24980739588
2885567185,-120.047103,34.001127,84.8528137423857,84.8528137423857
2885555559,-120.047328,34.002127,42.4264068711929,42.4264068711929
2885549657,-120.04765,34.002759,75,75
2886382394,-120.047467,34.004582,201.246117974981,201.246117974981
2886379932,-120.046309,34.005876,228.965062837106,228.965062837106
2885541231,-120.047703,34.007001,60,60
2885538357,-120.048036,34.007246,33.5410196624968,33.5410196624968
2885533131,-120.048036,34.007246,33.5410196624968,33.5410196624968
2886363082,-120.048605,34.007619,0,0
2886360930,-120.048755,34.007561,0,0
2885522909,-120.048969,34.007486,0,0
2885521485,-120.048025,34.007935,54.0832691319598,54.0832691319598
2674296730,-120.16365,34.009696,510.881590977792,510.881590977792
2491201891,-119.92061,34.055823,327.604945017623,327.604945017623
2491201005,-119.92061,34.055823,327.604945017623,327.604945017623
2417634370,-120.42185,34.036778,0,0
2417634118,-120.422845,34.036062,0,0
2416813299,-120.433172,34.031321,15,15
2416813131,-120.433167,34.031342,15,15
2417632848,-120.433167,34.031342,15,15
2416812253,-120.433167,34.031342,15,15
2416811883,-120.433167,34.031342,15,15
2416811359,-120.433167,34.031342,15,15
2417631486,-120.433167,34.031342,15,15
2417631066,-120.433167,34.031342,15,15
2416810185,-120.433167,34.031342,15,15
2416809685,-120.439539,34.032184,289.698118737419,289.698118737419
2416809159,-120.439539,34.032184,289.698118737419,289.698118737419
2416807891,-120.439539,34.032184,289.698118737419,289.698118737419
2417627956,-120.439539,34.032184,289.698118737419,289.698118737419
2416807157,-120.439539,34.032184,289.698118737419,289.698118737419
2416806801,-120.439539,34.032184,289.698118737419,289.698118737419
2417627068,-120.439539,34.032184,289.698118737419,289.698118737419
2416806219,-120.439539,34.032184,289.698118737419,289.698118737419
2416805701,-120.439539,34.032184,289.698118737419,289.698118737419
2417625220,-120.439539,34.032184,289.698118737419,289.698118737419
2416804555,-120.439539,34.032184,289.698118737419,289.698118737419
2416804451,-120.433167,34.031342,15,15
2416803193,-120.433167,34.031342,15,15
2416794109,-120.447159,34.032811,768.667678519137,768.667678519137
2417614070,-120.445646,34.03078,750,750
2417613598,-120.439684,34.03217,294.703240565828,294.703240565828
2417613330,-120.439684,34.03217,294.703240565828,294.703240565828
2416792599,-120.439684,34.03217,294.703240565828,294.703240565828
2416792129,-120.439684,34.03217,294.703240565828,294.703240565828
2416791787,-120.439539,34.032184,289.698118737419,289.698118737419
2417611884,-120.439539,34.032184,289.698118737419,289.698118737419
2416790949,-120.439539,34.032184,289.698118737419,289.698118737419
2122199470,-119.94347,34.05427,1837.23977749231,1837.23977749231
2047158403,-120.026589,33.986383,75,75
2047155497,-120.02689,33.984933,15,15
2047149221,-120.023746,33.982971,90,90
2047144957,-120.041298,33.99277,15,15
1880319086,-120.454734,34.027432,1652.18037756172,1652.18037756172
1838146480,-119.929804,34.059832,555,555
1838145948,-119.929804,34.059832,555,555
613602033,-120.054967,34.003306,42.4264068711929,42.4264068711929
614358546,-120.054967,34.003306,42.4264068711929,42.4264068711929
489383375,-120.054967,34.003306,42.4264068711929,42.4264068711929
489383321,-120.054967,34.003306,42.4264068711929,42.4264068711929
489383279,-120.054967,34.003306,42.4264068711929,42.4264068711929
480852855,-119.754753,34.053494,5013.79347400748,5013.79347400748
480852785,-119.754753,34.053494,5013.79347400748,5013.79347400748
480852699,-119.754753,34.053494,5013.79347400748,5013.79347400748
480842452,-119.754753,34.053494,5013.79347400748,5013.79347400748
480852517,-119.754753,34.053494,5013.79347400748,5013.79347400748
480852447,-119.754753,34.053494,5013.79347400748,5013.79347400748
480842264,-119.798033,34.058152,3061.06599079471,3061.06599079471
480852339,-119.798033,34.058152,3061.06599079471,3061.06599079471
480842132,-119.798033,34.058152,3061.06599079471,3061.06599079471
480842094,-119.798033,34.058152,3061.06599079471,3061.06599079471
480842038,-119.798033,34.058152,3061.06599079471,3061.06599079471
480841988,-119.798033,34.058152,3061.06599079471,3061.06599079471
480852097,-119.798033,34.058152,3061.06599079471,3061.06599079471
480852009,-119.798033,34.058152,3061.06599079471,3061.06599079471
480841800,-119.798033,34.058152,3061.06599079471,3061.06599079471
480841748,-119.798033,34.058152,3061.06599079471,3061.06599079471
480851837,-119.798033,34.058152,3061.06599079471,3061.06599079471
480841576,-119.86526,34.070204,2744.71309976107,2744.71309976107
480851677,-119.86526,34.070204,2744.71309976107,2744.71309976107
480851589,-119.86526,34.070204,2744.71309976107,2744.71309976107
480841336,-119.86526,34.070204,2744.71309976107,2744.71309976107
480841274,-119.86526,34.070204,2744.71309976107,2744.71309976107
480851409,-119.86526,34.070204,2744.71309976107,2744.71309976107
480851367,-119.86526,34.070204,2744.71309976107,2744.71309976107
480851331,-119.86526,34.070204,2744.71309976107,2744.71309976107
480851265,-119.86526,34.070204,2744.71309976107,2744.71309976107
480851207,-119.86526,34.070204,2744.71309976107,2744.71309976107
480851147,-119.86526,34.070204,2744.71309976107,2744.71309976107
480851065,-119.86526,34.070204,2744.71309976107,2744.71309976107
480851007,-119.86526,34.070204,2744.71309976107,2744.71309976107
480850809,-119.86526,34.070204,2744.71309976107,2744.71309976107
480840708,-119.86526,34.070204,2744.71309976107,2744.71309976107
480850693,-119.86526,34.070204,2744.71309976107,2744.71309976107
480840520,-119.86526,34.070204,2744.71309976107,2744.71309976107
480840422,-119.86526,34.070204,2744.71309976107,2744.71309976107
480850345,-119.906995,34.077207,941.541289588513,941.541289588513
480850303,-119.906995,34.077207,941.541289588513,941.541289588513
480850277,-119.906995,34.077207,941.541289588513,941.541289588513
480840248,-120.048261,34.007561,21.2132034355964,21.2132034355964
480840180,-120.048261,34.007561,21.2132034355964,21.2132034355964
480850135,-120.048261,34.007561,21.2132034355964,21.2132034355964
480840016,-120.048261,34.007561,21.2132034355964,21.2132034355964
480839950,-120.048261,34.007561,21.2132034355964,21.2132034355964
480849959,-120.048261,34.007561,21.2132034355964,21.2132034355964
480839820,-120.048261,34.007561,21.2132034355964,21.2132034355964
480849877,-120.048261,34.007561,21.2132034355964,21.2132034355964
480839690,-120.048261,34.007561,21.2132034355964,21.2132034355964
480849727,-120.048261,34.007561,21.2132034355964,21.2132034355964
480839570,-120.048261,34.007561,21.2132034355964,21.2132034355964
480849585,-120.048261,34.007561,21.2132034355964,21.2132034355964
480839354,-120.048261,34.007561,21.2132034355964,21.2132034355964
480839192,-120.048261,34.007561,21.2132034355964,21.2132034355964
480839048,-120.048261,34.007561,21.2132034355964,21.2132034355964
480849147,-120.048261,34.007561,21.2132034355964,21.2132034355964
480848977,-120.048261,34.007561,21.2132034355964,21.2132034355964
480848905,-120.048261,34.007561,21.2132034355964,21.2132034355964
480848863,-120.048261,34.007561,21.2132034355964,21.2132034355964
480848757,-120.048261,34.007561,21.2132034355964,21.2132034355964
480838512,-120.048261,34.007561,21.2132034355964,21.2132034355964
480848635,-120.048261,34.007561,21.2132034355964,21.2132034355964
480848573,-120.048261,34.007561,21.2132034355964,21.2132034355964
480848535,-120.048261,34.007561,21.2132034355964,21.2132034355964
480848431,-120.048261,34.007561,21.2132034355964,21.2132034355964
480848403,-120.048261,34.007561,21.2132034355964,21.2132034355964
480838160,-120.048261,34.007561,21.2132034355964,21.2132034355964
480838058,-120.048261,34.007561,21.2132034355964,21.2132034355964
480837966,-120.048261,34.007561,21.2132034355964,21.2132034355964
480837908,-120.048261,34.007561,21.2132034355964,21.2132034355964
480848037,-120.048261,34.007561,21.2132034355964,21.2132034355964
480837688,-120.048261,34.007561,21.2132034355964,21.2132034355964
480837610,-120.049656,34.007219,15,15
480847773,-120.052574,34.000615,15,15
480837384,-120.052574,34.000615,15,15
480847551,-120.052574,34.000615,15,15
480847497,-120.054323,33.993526,0,0
480837112,-120.054323,33.993526,0,0
480847357,-120.054323,33.993526,0,0
480836928,-120.058025,33.990848,268.328157299975,268.328157299975
480836834,-120.058025,33.990848,268.328157299975,268.328157299975
480836740,-120.058025,33.990848,268.328157299975,268.328157299975
480847059,-120.058025,33.990848,268.328157299975,268.328157299975
480846969,-120.058025,33.990848,268.328157299975,268.328157299975
480836404,-120.060932,33.996933,33.5410196624968,33.5410196624968
34180493134,-120.353448,34.043013,0,0
34180492814,-120.352228,34.046322,75,75
34180491914,-119.936989,34.085205,3075.98764626908,3075.98764626908
34180491574,-120.353456,34.043111,0,0
29620077753,-119.850583,34.067716,3391.52620511769,3391.52620511769
30134572102,-119.850583,34.067716,3391.52620511769,3391.52620511769
30249805525,-119.850583,34.067716,3391.52620511769,3391.52620511769
30134340802,-120.039668,33.99285,33.5410196624968,33.5410196624968
30163900221,-120.048251,34.008504,91.2414379544733,91.2414379544733
29952899070,-120.048251,34.008504,91.2414379544733,91.2414379544733
29521189400,-119.906339,34.075697,769.69149664005,769.69149664005
27510323335,-119.865313,34.069822,2700.83320477219,2700.83320477219
27475865726,-119.865313,34.069822,2700.83320477219,2700.83320477219
27510323045,-119.865313,34.069822,2700.83320477219,2700.83320477219
27452514186,-120.05162,33.999361,120,120
27452513846,-120.05001,34.006512,0,0
27452514016,-120.050439,34.007455,15,15
27452513406,-120.048615,34.007739,0,0
27210058900,-120.040472,34.005774,747.295122424869,747.295122424869
27452512366,-119.868221,34.071839,2627.74142563533,2627.74142563533
27210058800,-119.865388,34.069626,2678.24569447988,2678.24569447988
27452511956,-119.865388,34.069626,2678.24569447988,2678.24569447988
26876314003,-120.053068,33.990626,0,0
26874840974,-120.053958,33.993375,0,0
27206974850,-120.048133,33.990991,15,15
27206974510,-120.035494,33.99051,141.509716980849,141.509716980849
26874839164,-120.035494,33.99051,141.509716980849,141.509716980849
26876312143,-120.035494,33.99051,141.509716980849,141.509716980849
26876311583,-120.040601,33.993037,0,0
27481152275,-120.060052,33.999921,0,0
27382282962,-120.061233,33.996212,114.236596587959,114.236596587959
27382282622,-120.054785,33.997315,114.236596587959,114.236596587959
27204452220,-120.05383,33.997689,45,45
27382282212,-120.052896,33.997377,30,30
27204451670,-120.054162,33.995652,15,15
27402086271,-120.048379,34.007802,15,15
27439472136,-120.048347,34.007784,21.2132034355964,21.2132034355964
27402086051,-120.048637,34.007757,15,15
27197310070,-120.048615,34.007739,0,0
27439471496,-120.04912,34.007401,0,0
26904773505,-119.996162,33.981694,1085.19583486116,1085.19583486116
26904762115,-119.978181,33.981161,2072.93270513058,2072.93270513058
26904721865,-119.996699,33.981543,1041.39329746259,1041.39329746259
26299502814,-120.048025,33.991444,15,15
26299168474,-120.045,33.992681,0,0
26300477633,-119.969844,33.942042,84.8528137423857,84.8528137423857
26304719601,-120.108369,33.965681,415.962738715861,415.962738715861
24783166631,-120.405651,34.053655,1275,1275
24783162531,-120.405651,34.053655,1275,1275
24850280486,-120.405651,34.053655,1275,1275
24876552295,-120.405651,34.053655,1275,1275
24249691263,-120.405651,34.053655,1275,1275
24850259636,-120.405651,34.053655,1275,1275
24758625272,-120.446206,34.052286,2034.9754298271,2034.9754298271
24248363474,-120.446206,34.052286,2034.9754298271,2034.9754298271
24249658033,-120.446206,34.052286,2034.9754298271,2034.9754298271
24508904209,-120.446206,34.052286,2034.9754298271,2034.9754298271
24758595242,-120.446206,34.052286,2034.9754298271,2034.9754298271
24249635393,-120.435156,34.056766,2456.52193151211,2456.52193151211
24850209576,-120.435156,34.056766,2456.52193151211,2456.52193151211
21330819761,-119.75647,34.002866,75,75
20682358285,-120.100967,33.950005,67.0820393249937,67.0820393249937
20673121242,-120.100967,33.950005,67.0820393249937,67.0820393249937
20673084552,-120.100967,33.950005,67.0820393249937,67.0820393249937
20059723034,-120.100967,33.950005,67.0820393249937,67.0820393249937
19729018564,-119.748698,34.005455,15,15
18566505536,-119.835564,34.064066,4032.32253174272,4032.32253174272
18594988361,-119.754989,34.056297,5159.04060848526,5159.04060848526
16168261453,-120.143834,34,154.434452114805,154.434452114805
16455860102,-119.771769,33.962387,1538.87133965124,1538.87133965124
15322305864,-119.742329,33.984061,322.063658303758,322.063658303758
15083784965,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897142050,-119.889337,34.087925,2021.05170641426,2021.05170641426
15060779236,-119.889337,34.087925,2021.05170641426,2021.05170641426
15083778855,-119.889337,34.087925,2021.05170641426,2021.05170641426
15060775556,-119.889337,34.087925,2021.05170641426,2021.05170641426
15083778145,-119.889337,34.087925,2021.05170641426,2021.05170641426
15083777655,-119.889337,34.087925,2021.05170641426,2021.05170641426
15083776565,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897081879,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897132440,-119.889337,34.087925,2021.05170641426,2021.05170641426
15083773125,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897193728,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897213237,-119.889337,34.087925,2021.05170641426,2021.05170641426
15083415822,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897126900,-119.889337,34.087925,2021.05170641426,2021.05170641426
15083766825,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897205737,-119.889337,34.087925,2021.05170641426,2021.05170641426
15080750371,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897204897,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897183888,-119.889337,34.087925,2021.05170641426,2021.05170641426
15083405202,-119.889337,34.087925,2021.05170641426,2021.05170641426
15083401632,-119.889337,34.087925,2021.05170641426,2021.05170641426
15060752126,-119.889337,34.087925,2021.05170641426,2021.05170641426
15060751086,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897112000,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897173468,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897191707,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897169658,-119.889337,34.087925,2021.05170641426,2021.05170641426
15060743436,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897103300,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897182927,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897162218,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897096790,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897095730,-119.889337,34.087925,2021.05170641426,2021.05170641426
14897176397,-119.889337,34.087925,2021.05170641426,2021.05170641426
15060731006,-119.889337,34.087925,2021.05170641426,2021.05170641426
14952027121,-119.919108,34.076523,1268.98581552356,1268.98581552356
14763100009,-119.919108,34.076523,1268.98581552356,1268.98581552356
14877607132,-120.098264,34.019086,15,15
14825586413,-119.865667,34.069604,2658.51462286744,2658.51462286744
14619028110,-119.865667,34.069604,2658.51462286744,2658.51462286744
14515693920,-120.046658,33.997073,33.5410196624968,33.5410196624968
14701575015,-120.046658,33.997073,33.5410196624968,33.5410196624968
14509721718,-119.824756,34.059675,3713.73464318602,3713.73464318602
14716244603,-119.824889,34.059597,3721.08855041102,3721.08855041102
14673353396,-119.885287,34.076827,1248.24877328199,1248.24877328199
14284498937,-120.042512,33.99348,0,0
14025563772,-120.041689,33.994625,15,15
14012365971,-120.091828,34.009444,0,0
13340946603,-119.839296,33.961159,1094.89725545368,1094.89725545368
11968718784,-120.051834,34.003275,33.5410196624968,33.5410196624968
10462792614,-119.75647,34.002866,75,75
9550064220,-119.823868,33.950337,2788.26558993221,2788.26558993221
9550062580,-119.823868,33.950337,2788.26558993221,2788.26558993221
9547272171,-119.823868,33.950337,2788.26558993221,2788.26558993221
9550060616,-119.823868,33.950337,2788.26558993221,2788.26558993221
9550059718,-119.823868,33.950337,2788.26558993221,2788.26558993221
9521982162,-119.860582,34.071235,3118.41305795111,3118.41305795111
9519195535,-119.860582,34.071235,3118.41305795111,3118.41305795111
9519194607,-119.860582,34.071235,3118.41305795111,3118.41305795111
9521980312,-119.860582,34.071235,3118.41305795111,3118.41305795111
9521980006,-119.860582,34.071235,3118.41305795111,3118.41305795111
9519191739,-119.860582,34.071235,3118.41305795111,3118.41305795111
9519191331,-119.860582,34.071235,3118.41305795111,3118.41305795111
9386461649,-120.352002,34.040461,75,75
9319799768,-120.348079,34.046001,315,315
9022314382,-119.860582,34.071235,3118.41305795111,3118.41305795111
9020053809,-119.860582,34.071235,3118.41305795111,3118.41305795111
9019989361,-119.860582,34.071235,3118.41305795111,3118.41305795111
9022197292,-119.860582,34.071235,3118.41305795111,3118.41305795111
9022126846,-119.860582,34.071235,3118.41305795111,3118.41305795111
9022104566,-119.860582,34.071235,3118.41305795111,3118.41305795111
9019866635,-119.860582,34.071235,3118.41305795111,3118.41305795111
9021977340,-119.860582,34.071235,3118.41305795111,3118.41305795111
9021924648,-119.860582,34.071235,3118.41305795111,3118.41305795111
9019670759,-119.860582,34.071235,3118.41305795111,3118.41305795111
9021873568,-119.860582,34.071235,3118.41305795111,3118.41305795111
9021805882,-119.860582,34.071235,3118.41305795111,3118.41305795111
9021795574,-119.860582,34.071235,3118.41305795111,3118.41305795111
8715854473,-119.752542,33.962654,63.6396103067893,63.6396103067893
8708804740,-120.048152,34.007783,33.5410196624968,33.5410196624968
8707681035,-120.026836,33.988135,60,60
8707679917,-120.026578,33.986534,90,90
8708801594,-120.027685,33.988463,128.160056179763,128.160056179763
8707677467,-120.026793,33.988384,90,90
8708798498,-120.026749,33.988569,105,105
8708797096,-120.026458,33.985608,0,0
8707673221,-120.025042,33.98489,15,15
8708793768,-120.028295,33.985893,0,0
8707669235,-120.024879,33.984932,15,15
8707668577,-120.04008,33.993259,30,30
8707667391,-120.039453,33.992789,47.4341649025257,47.4341649025257
8708789088,-120.038672,33.992228,123.69316876853,123.69316876853
8707663713,-120.040869,33.993864,15,15
8707662877,-120.043058,33.99597,192.093727122985,192.093727122985
8707662253,-120.041083,33.994362,47.4341649025257,47.4341649025257
8708782406,-120.03941,33.992618,45,45
8707652291,-120.047375,34.002395,42.4264068711929,42.4264068711929
8708773704,-120.044946,33.995287,15,15
8708771422,-120.036534,33.990976,114.236596587959,114.236596587959
8707648099,-120.049752,34.000304,30,30
8707645833,-120.047152,33.996689,0,0
28922687490,-120.108,33.9657,443.198601080825,443.198601080825
28556715183,-120.108,33.9657,443.198601080825,443.198601080825
16199949089,-120.452116,34.036737,1203.46375101205,1203.46375101205
13957271915,-120.038614,33.992383,120.933866224478,120.933866224478
3801479045,-119.3652,34.012361,167.705098312484,167.705098312484
3756808164,-119.347577,34.017895,1135.64959384486,1135.64959384486
3756004881,-119.362533,34.016802,0,0
3756003617,-119.35704,34.018349,372.592270451227,372.592270451227
3756803764,-119.35704,34.018349,372.592270451227,372.592270451227
3721582701,-119.363504,34.016566,0,0
3722392686,-119.363504,34.016566,0,0
3721578443,-119.363504,34.016566,0,0
3721576255,-119.363504,34.016566,0,0
3722387034,-119.362238,34.017042,33.5410196624968,33.5410196624968
3721574557,-119.363504,34.016566,0,0
3721571511,-119.358644,34.016891,150,150
3683504662,-119.357708,34.014765,216.333076527839,216.333076527839
3682691283,-119.35847,34.017913,261.963737948595,261.963737948595
3683504046,-119.363513,34.015593,0,0
3683503588,-119.370171,34.013673,0,0
3683503260,-119.37075,34.013296,0,0
3682689909,-119.363513,34.015593,0,0
3683502562,-119.363513,34.015593,0,0
3683500858,-119.366145,34.013741,0,0
3682687585,-119.366143,34.01374,0,0
3683500318,-119.363761,34.01515,0,0
3682686635,-119.362558,34.016871,0,0
3683499540,-119.362545,34.01686,0,0
3682686205,-119.36244,34.016783,0,0
3599315142,-119.357523,34.018367,345.32593299664,345.32593299664
